Player,Age,Year,Tm,G,WS,VORP,PER,Draft Pick,Draft Year
Carmelo Anthony,19,2004,DEN,82,6.1,1.6,17.6,3,2003
Carmelo Anthony,20,2005,DEN,75,4.9,0.5,16.7,3,2003
Carmelo Anthony,21,2006,DEN,80,9.4,2.6,22,3,2003
Carmelo Anthony,22,2007,DEN,65,7.3,2.5,22.1,3,2003
Carmelo Anthony,23,2008,DEN,77,8.2,2.6,21.1,3,2003
Carmelo Anthony,24,2009,DEN,66,5,1.3,19,3,2003
Carmelo Anthony,25,2010,DEN,69,7.9,2.3,22.2,3,2003
Carmelo Anthony,26,2011,TOT,77,7.9,1.8,21.7,3,2003
Carmelo Anthony,26,2011,DEN,50,4.7,1,21.2,3,2003
Carmelo Anthony,26,2011,NYK,27,3.2,0.8,22.8,3,2003
Carmelo Anthony,27,2012,NYK,55,6.2,2.3,21.1,3,2003
Carmelo Anthony,28,2013,NYK,67,9.5,2.8,24.8,3,2003
Carmelo Anthony,29,2014,NYK,77,10.7,4.2,24.4,3,2003
Carmelo Anthony,30,2015,NYK,40,2.9,1.2,21.5,3,2003
Carmelo Anthony,31,2016,NYK,72,6.4,2.9,20.3,3,2003
Carmelo Anthony,32,2017,NYK,74,4.7,0.8,17.9,3,2003
Carmelo Anthony,33,2018,OKC,78,3.7,-1.1,12.7,3,2003
Carmelo Anthony,34,2019,HOU,10,0.3,-0.3,10.9,3,2003
Caron Butler,22,2003,MIA,78,5.1,2.7,15.1,10,2002
Caron Butler,23,2004,MIA,68,2.1,-0.1,10.7,10,2002
Caron Butler,24,2005,LAL,77,5.3,1.2,15.8,10,2002
Caron Butler,25,2006,WAS,75,6.3,1.9,17,10,2002
Caron Butler,26,2007,WAS,63,5.3,2.5,18.3,10,2002
Caron Butler,27,2008,WAS,58,7.2,3.9,20.7,10,2002
Caron Butler,28,2009,WAS,67,4.5,2.5,18.8,10,2002
Caron Butler,29,2010,TOT,74,3.5,1,13.7,10,2002
Caron Butler,29,2010,WAS,47,2.1,0.6,13.5,10,2002
Caron Butler,29,2010,DAL,27,1.4,0.4,14.2,10,2002
Caron Butler,30,2011,DAL,29,1.2,0.1,14.2,10,2002
Caron Butler,31,2012,LAC,63,2.3,-0.1,11.7,10,2002
Caron Butler,32,2013,LAC,78,3.6,0.2,12.4,10,2002
Caron Butler,33,2014,OKC,22,1.6,0.3,11.9,10,2002
Caron Butler,33,2014,TOT,56,1.8,0,12.2,10,2002
Caron Butler,33,2014,MIL,34,0.2,-0.4,12.4,10,2002
Caron Butler,34,2015,DET,78,2.4,0.2,9.3,10,2002
Caron Butler,35,2016,SAC,17,0.3,0,11.3,10,2002
Carrick Felix,23,2014,CLE,7,0,0,13.3,33,2013
Cartier Martin,24,2009,CHA,33,0.4,-0.1,9.2,Undrafted,0
Cartier Martin,25,2010,WAS,8,0.1,0,13.2,Undrafted,0
Cartier Martin,25,2010,GSW,10,-0.1,-0.2,7.3,Undrafted,0
Cartier Martin,25,2010,TOT,18,0.1,-0.3,9,Undrafted,0
Cartier Martin,26,2011,WAS,52,0.8,-0.1,11.7,Undrafted,0
Cartier Martin,27,2012,WAS,17,0.7,0,12.8,Undrafted,0
Cartier Martin,28,2013,WAS,41,0.7,-0.3,9.7,Undrafted,0
Cartier Martin,29,2014,CHI,6,0.2,0,13.3,Undrafted,0
Cartier Martin,29,2014,TOT,59,1.3,-0.2,11,Undrafted,0
Cartier Martin,29,2014,ATL,53,1.1,-0.2,10.9,Undrafted,0
Cartier Martin,30,2015,DET,23,-0.2,-0.3,1.6,Undrafted,0
Casey Jacobsen,21,2003,PHO,72,1.2,-0.2,9.2,22,2002
Casey Jacobsen,22,2004,PHO,78,2.6,0.3,9.6,22,2002
Casey Jacobsen,23,2005,PHO,40,1.1,0.1,8.4,22,2002
Casey Jacobsen,23,2005,TOT,84,2.7,0,10.3,22,2002
Casey Jacobsen,23,2005,NOH,44,1.6,-0.1,11.7,22,2002
Casey Jacobsen,26,2008,MEM,53,-0.3,-0.6,4.5,22,2002
Casey Shaw,23,1999,PHI,9,-0.1,-0.1,-14.9,37,1998
Casper Ware,24,2014,PHI,9,0.2,0,13,Undrafted,0
Cedi Osman,22,2018,CLE,61,0.9,-0.2,11,31,2015
Cedi Osman,23,2019,CLE,76,1.5,-0.1,11.5,31,2015
Cedric Ball,22,1991,LAC,7,0,-0.1,10.8,Undrafted,0
Cedric Bozeman,23,2007,ATL,23,-0.3,-0.3,-0.1,Undrafted,0
Cedric Ceballos,21,1991,PHO,63,1.3,-0.4,17.8,48,1990
Cedric Ceballos,22,1992,PHO,64,1.3,-0.3,16.9,48,1990
Cedric Ceballos,23,1993,PHO,74,6.2,1.4,21,48,1990
Cedric Ceballos,24,1994,PHO,53,5.5,1.4,20.9,48,1990
Cedric Ceballos,25,1995,LAL,58,5.2,1,19.9,48,1990
Cedric Ceballos,26,1996,LAL,78,9.8,2.7,22.1,48,1990
Cedric Ceballos,27,1997,LAL,8,0.2,-0.1,9.7,48,1990
Cedric Ceballos,27,1997,PHO,42,2.2,-0.1,17.7,48,1990
Cedric Ceballos,27,1997,TOT,50,2.4,-0.2,16.2,48,1990
Cedric Ceballos,28,1998,TOT,47,2.8,0.5,19.3,48,1990
Cedric Ceballos,28,1998,PHO,35,2.1,0.4,19.2,48,1990
Cedric Ceballos,28,1998,DAL,12,0.7,0.1,19.4,48,1990
Cedric Ceballos,29,1999,DAL,13,0.4,-0.2,15.4,48,1990
Cedric Ceballos,30,2000,DAL,69,4,0.1,18.1,48,1990
Cedric Ceballos,31,2001,MIA,27,1.1,0,16.4,48,1990
Cedric Ceballos,31,2001,TOT,40,1.3,0,15.4,48,1990
Cedric Ceballos,31,2001,DET,13,0.3,0,13,48,1990
Cedric Henderson,21,1987,MIL,2,0,0,22.2,44,1986
Cedric Henderson,21,1987,ATL,6,0,0,11.1,44,1986
Cedric Henderson,21,1987,TOT,8,0,-0.1,15.3,44,1986
Cedric Henderson,22,1998,CLE,82,3.8,1,10.7,44,1997
Cedric Henderson,23,1999,CLE,50,0.5,0,9.9,44,1997
Cedric Henderson,24,2000,CLE,61,-0.2,-0.9,7.3,44,1997
Cedric Henderson,25,2001,CLE,55,-0.7,-0.8,6.2,44,1997
Cedric Henderson,26,2002,GSW,12,0,0,14.4,44,1997
Cedric Hunter,27,1992,CHH,1,0,0,0,Undrafted,0
Cedric Jackson,23,2010,CLE,5,-0.1,0,-6.6,Undrafted,0
Cedric Jackson,23,2010,SAS,3,0.1,0,19.2,Undrafted,0
Cedric Jackson,23,2010,WAS,4,-0.2,-0.1,-0.2,Undrafted,0
Cedric Jackson,23,2010,TOT,12,-0.2,-0.1,5.5,Undrafted,0
Cedric Lewis,26,1996,WSB,3,0.1,0,62.7,Undrafted,0
Cedric Maxwell,24,1980,BOS,80,12.2,5.1,19,12,1977
Cedric Maxwell,25,1981,BOS,81,11,4.7,17.6,12,1977
Cedric Maxwell,26,1982,BOS,78,9.1,3.8,16,12,1977
Cedric Maxwell,27,1983,BOS,79,6.6,2.2,14.7,12,1977
Cedric Maxwell,28,1984,BOS,80,6.4,2.5,13.5,12,1977
Cedric Maxwell,29,1985,BOS,57,4.6,1,14.2,12,1977
Cedric Maxwell,30,1986,LAC,76,5.4,2,15.6,12,1977
Cedric Maxwell,31,1987,TOT,81,5.4,1.3,15.3,12,1977
Cedric Maxwell,31,1987,LAC,35,2.5,0.8,15.4,12,1977
Cedric Maxwell,31,1987,HOU,46,2.9,0.5,15.2,12,1977
Cedric Maxwell,32,1988,HOU,71,2,0.2,12.2,12,1977
Cedric Simmons,21,2007,NOK,43,0.3,-0.3,8,15,2006
Cedric Simmons,22,2008,CHI,7,-0.1,-0.1,-8.7,15,2006
Cedric Simmons,22,2008,CLE,7,-0.1,-0.1,2.4,15,2006
Cedric Simmons,22,2008,TOT,14,-0.2,-0.2,0,15,2006
Cedric Simmons,23,2009,CHI,11,0.2,0,18,15,2006
Cedric Simmons,23,2009,SAC,7,-0.1,-0.1,-8.3,15,2006
Cedric Simmons,23,2009,TOT,18,0,-0.1,10.8,15,2006
Cedrick Hordges,24,1981,DEN,68,1.5,-0.2,10.7,49,1979
Cedrick Hordges,25,1982,DEN,77,0.7,-0.8,10.4,49,1979
Cezary Trybanski,23,2003,MEM,15,-0.3,-0.2,-1.4,Undrafted,0
Cezary Trybanski,24,2004,PHO,4,-0.1,0,-14.8,Undrafted,0
Cezary Trybanski,24,2004,NYK,3,0,0,-6.6,Undrafted,0
Cezary Trybanski,24,2004,TOT,7,-0.1,-0.1,-12.1,Undrafted,0
Chad Gallagher,24,1994,UTA,2,0.1,0,66.8,32,1991
Chad Kinch,22,1981,DAL,12,-0.3,-0.3,4.8,22,1980
Chad Kinch,22,1981,CLE,29,-0.3,-0.3,8,22,1980
Chad Kinch,22,1981,TOT,41,-0.5,-0.6,7,22,1980
Chandler Hutchison,22,2019,CHI,44,0.6,-0.5,8.8,22,2018
Chandler Parsons,23,2012,HOU,63,3.4,1.7,13.3,38,2011
Chandler Parsons,24,2013,HOU,76,7,3.3,15.3,38,2011
Chandler Parsons,25,2014,HOU,74,7.6,3.2,15.9,38,2011
Chandler Parsons,26,2015,DAL,66,5.5,2.5,16.3,38,2011
Chandler Parsons,27,2016,DAL,61,4.3,1.8,16.2,38,2011
Chandler Parsons,28,2017,MEM,34,0.2,-0.3,7.6,38,2011
Chandler Parsons,29,2018,MEM,36,1.1,0.1,13.6,38,2011
Chandler Parsons,30,2019,MEM,25,0,-0.3,8.5,38,2011
Channing Frye,22,2006,NYK,65,3.5,0.2,18.1,8,2005
Channing Frye,23,2007,NYK,72,0.9,-1.3,10.5,8,2005
Channing Frye,24,2008,POR,78,3.2,0.2,14.8,8,2005
Channing Frye,25,2009,POR,63,0.8,-0.4,10,8,2005
Channing Frye,26,2010,PHO,81,6.4,3.2,15,8,2005
Channing Frye,27,2011,PHO,77,4.7,2,12.8,8,2005
Channing Frye,28,2012,PHO,64,3.7,1.7,14.9,8,2005
Channing Frye,30,2014,PHO,82,5.3,1.8,13.2,8,2005
Channing Frye,31,2015,ORL,75,2.1,0.5,9.5,8,2005
Channing Frye,32,2016,TOT,70,3,0.7,12.9,8,2005
Channing Frye,32,2016,ORL,44,1.5,0.4,11.8,8,2005
Channing Frye,32,2016,CLE,26,1.5,0.3,14.9,8,2005
Channing Frye,33,2017,CLE,74,3.7,0.5,15.6,8,2005
Channing Frye,34,2018,CLE,44,1.2,0.1,13.9,8,2005
Channing Frye,34,2018,LAL,9,0.3,0,10.2,8,2005
Channing Frye,35,2019,CLE,36,0.1,-0.2,8.9,8,2005
Charles Barkley,21,1985,PHI,82,7.5,3.2,18.3,5,1984
Charles Barkley,22,1986,PHI,80,10.8,7.3,22.4,5,1984
Charles Barkley,23,1987,PHI,68,12,7.8,25.1,5,1984
Charles Barkley,24,1988,PHI,80,16.7,8.7,27.6,5,1984
Charles Barkley,25,1989,PHI,79,16.1,9.2,27,5,1984
Charles Barkley,26,1990,PHI,79,17.3,9.2,27.1,5,1984
Charles Barkley,27,1991,PHI,67,13.4,7.4,28.9,5,1984
Charles Barkley,28,1992,PHI,75,12.3,6.9,24.5,5,1984
Charles Barkley,29,1993,PHO,76,14.4,7.5,25.9,5,1984
Charles Barkley,30,1994,PHO,65,8.8,4.5,22.8,5,1984
Charles Barkley,31,1995,PHO,68,10.6,5.1,25.2,5,1984
Charles Barkley,32,1996,PHO,71,10.5,5.2,24.8,5,1984
Charles Barkley,33,1997,HOU,53,9.4,4.6,23,5,1984
Charles Barkley,34,1998,HOU,68,8.6,3.4,21.6,5,1984
Charles Barkley,35,1999,HOU,42,6.8,2.9,23.1,5,1984
Charles Barkley,36,2000,HOU,20,1.9,0.7,19.8,5,1984
Charles Bradley,22,1982,BOS,51,0.2,-0.2,8.9,51,1981
Charles Bradley,23,1983,BOS,51,0.2,-0.1,8.7,51,1981
Charles Bradley,24,1984,SEA,8,-0.1,-0.1,0.5,51,1981
Charles Claxton,25,1996,BOS,3,0,0,0.2,50,1994
Charles Cooke,23,2018,NOP,13,-0.2,-0.1,-5.1,Undrafted,0
Charles Davis,23,1982,WSB,54,0.9,0,10.7,35,1981
Charles Davis,24,1983,WSB,74,1.5,-0.1,13.1,35,1981
Charles Davis,25,1984,WSB,46,0.3,-0.2,13.4,35,1981
Charles Davis,26,1985,WSB,4,-0.1,-0.1,1,35,1981
Charles Davis,26,1985,MIL,57,1,-0.3,11.4,35,1981
Charles Davis,26,1985,TOT,61,1,-0.4,11.1,35,1981
Charles Davis,27,1986,MIL,57,2.1,0.1,13.9,35,1981
Charles Davis,29,1988,MIL,5,-0.2,-0.1,0.9,35,1981
Charles Davis,29,1988,SAS,16,-0.1,-0.2,10.4,35,1981
Charles Davis,29,1988,TOT,21,-0.3,-0.3,8.7,35,1981
Charles Davis,30,1989,CHI,49,0.5,-0.4,10.3,35,1981
Charles Davis,31,1990,CHI,53,-0.2,-0.7,6.7,35,1981
Charles Jenkins,22,2012,GSW,51,0.5,-0.8,12.4,44,2011
Charles Jenkins,23,2013,PHI,12,0.1,-0.1,8.6,44,2011
Charles Jenkins,23,2013,GSW,47,-0.1,-0.4,6.9,44,2011
Charles Jenkins,23,2013,TOT,59,0,-0.5,7.5,44,2011
Charles Jones,26,1984,PHI,1,0,0,-19.5,165,1983
Charles Jones,23,1985,PHO,78,2.9,0.8,14.4,36,1984
Charles Jones,27,1985,WSB,28,2.2,0.9,15.1,165,1983
Charles Jones,27,1985,TOT,31,2.2,0.9,14.9,165,1983
Charles Jones,27,1985,CHI,3,0,0,8.5,165,1983
Charles Jones,24,1986,PHO,43,0.6,0.1,10,36,1984
Charles Jones,28,1986,WSB,81,3.2,1.4,10.5,165,1983
Charles Jones,29,1987,WSB,79,2.8,1.9,10.6,165,1983
Charles Jones,26,1988,POR,37,0.1,-0.2,5.9,36,1984
Charles Jones,30,1988,WSB,69,2.2,1.3,9.3,165,1984
Charles Jones,27,1989,WSB,43,0.9,0.1,10.7,36,1984
Charles Jones,31,1989,WSB,53,1.6,0.7,7.4,165,1983
Charles Jones,32,1990,WSB,81,3.8,2.1,9.2,165,1983
Charles Jones,33,1991,WSB,62,2.9,1.2,9.4,165,1983
Charles Jones,34,1992,WSB,75,1.8,0.5,6.8,165,1983
Charles Jones,35,1993,WSB,67,1.6,0.4,7.8,165,1983
Charles Jones,36,1994,DET,42,1.5,0.4,8.7,165,1983
Charles Jones,37,1995,HOU,3,0,-0.1,2.6,165,1983
Charles Jones,38,1996,HOU,46,0.6,0.1,8.1,165,1983
Charles Jones,39,1997,HOU,12,0.2,0,6.3,165,1983
Charles Jones,40,1998,HOU,24,0.2,0,7.8,165,1983
Charles Jones,23,1999,CHI,29,-0.4,-0.4,6.5,Undrafted,0
Charles Jones,24,2000,LAC,56,0.4,-0.2,11.4,Undrafted,0
Charles O'Bannon,22,1998,DET,30,0.2,-0.1,10.5,31,1997
Charles O'Bannon,23,1999,DET,18,0.3,0,13.3,31,1997
Charles Oakley,22,1986,CHI,77,3.3,1.4,16.5,9,1985
Charles Oakley,23,1987,CHI,82,3.5,1.3,14.2,9,1985
Charles Oakley,24,1988,CHI,82,6.7,2.3,15.4,9,1985
Charles Oakley,25,1989,NYK,82,5.7,2.3,14.8,9,1985
Charles Oakley,26,1990,NYK,61,6,2.1,15.9,9,1985
Charles Oakley,27,1991,NYK,76,6.2,2.7,13.6,9,1985
Charles Oakley,28,1992,NYK,82,5.7,2.3,11.3,9,1985
Charles Oakley,29,1993,NYK,82,7.3,3.1,12.6,9,1985
Charles Oakley,30,1994,NYK,82,10.5,4.4,15.3,9,1985
Charles Oakley,31,1995,NYK,50,4.5,1.7,14.3,9,1985
Charles Oakley,32,1996,NYK,53,5.6,1.9,15.1,9,1985
Charles Oakley,33,1997,NYK,80,8.9,4,14.2,9,1985
Charles Oakley,34,1998,NYK,79,7,3.4,13.1,9,1985
Charles Oakley,35,1999,TOR,50,2.1,0.6,10.8,9,1985
Charles Oakley,36,2000,TOR,80,2.2,0.9,10.1,9,1985
Charles Oakley,37,2001,TOR,78,3.7,1.4,11.6,9,1985
Charles Oakley,38,2002,CHI,57,-0.5,-0.6,6.6,9,1985
Charles Oakley,39,2003,WAS,42,0.9,0.1,8.3,9,1985
Charles Oakley,40,2004,HOU,7,0.1,0,8.1,9,1985
Charles Pittman,24,1983,PHO,28,0.1,-0.2,6.8,61,1982
Charles Pittman,25,1984,PHO,69,1.7,0.2,11.3,61,1982
Charles Pittman,26,1985,PHO,68,0.9,-0.2,9.1,61,1982
Charles Pittman,27,1986,PHO,69,1.5,0.2,10.3,61,1982
Charles Shackleford,22,1989,NJN,60,0.8,-0.1,13.9,32,1988
Charles Shackleford,23,1990,NJN,70,1.5,-0.6,12.3,32,1988
Charles Shackleford,25,1992,PHI,72,2.7,-0.1,13.4,32,1988
Charles Shackleford,26,1993,PHI,48,0.9,-0.2,13.1,32,1988
Charles Shackleford,28,1995,MIN,21,0.8,0,16.6,32,1988
Charles Shackleford,32,1999,CHH,32,0.7,-0.2,12.1,32,1988
Charles Smith,23,1989,LAC,71,4,0.4,15.6,26,1988
Charles Smith,24,1990,LAC,78,9.4,2.5,19.5,26,1988
Charles Smith,22,1990,BOS,60,1.1,0.2,13.3,26,1988
Charles Smith,25,1991,LAC,74,7.4,2.3,17.6,26,1988
Charles Smith,23,1991,BOS,5,0,0,6.3,26,1988
Charles Smith,26,1992,LAC,49,4.4,1,18.6,26,1988
Charles Smith,27,1993,NYK,81,6.6,2.1,14.9,26,1988
Charles Smith,28,1994,NYK,43,2.4,0.3,11.3,26,1988
Charles Smith,29,1995,NYK,76,4.8,1,13.9,26,1988
Charles Smith,30,1996,SAS,32,1.7,0.4,13.7,26,1988
Charles Smith,28,1996,MIN,8,-0.2,-0.1,-2.2,26,1988
Charles Smith,30,1996,TOT,73,1.9,-0.2,11.3,26,1988
Charles Smith,30,1996,NYK,41,0.2,-0.6,9.1,26,1988
Charles Smith,31,1997,SAS,19,0,-0.1,10.6,26,1988
Charles Smith 2,22,1998,MIA,11,-0.2,-0.1,-0.5,26,1997
Charles Smith 2,22,1998,LAC,23,-0.1,-0.2,11.1,26,1997
Charles Smith 2,22,1998,TOT,34,-0.3,-0.3,9.8,26,1997
Charles Smith 2,23,1999,LAC,23,-0.5,-0.2,7.1,26,1997
Charles Smith 2,26,2002,SAS,60,2,0.7,13.2,26,1997
Charles Smith 2,27,2003,POR,3,0,0,5.9,26,1997
Charles Smith 2,30,2006,TOT,22,0.3,0,12,26,1997
Charles Smith 2,30,2006,POR,21,0.3,0,12.4,26,1997
Charles Smith 2,30,2006,DEN,1,0,0,-28.1,26,1997
Charles Thomas,22,1992,DET,36,-0.1,-0.2,6.1,Undrafted,0
Charlie Bell,22,2002,DAL,2,0,0,7.6,Undrafted,0
Charlie Bell,22,2002,TOT,7,-0.2,-0.1,-1.8,Undrafted,0
Charlie Bell,22,2002,PHO,5,-0.2,-0.1,-2.2,Undrafted,0
Charlie Bell,26,2006,MIL,59,3.3,0.9,14.7,Undrafted,0
Charlie Bell,27,2007,MIL,82,4,1,13.1,Undrafted,0
Charlie Bell,28,2008,MIL,68,1.3,-0.3,10.9,Undrafted,0
Charlie Bell,29,2009,MIL,70,2.2,0.2,9.8,Undrafted,0
Charlie Bell,30,2010,MIL,71,2,0.1,7.9,Undrafted,0
Charlie Bell,31,2011,GSW,19,-0.1,-0.2,4.7,Undrafted,0
Charlie Criss,31,1980,ATL,81,2.8,-0.2,11.5,Undrafted,0
Charlie Criss,32,1981,ATL,66,2.5,-0.4,13,Undrafted,0
Charlie Criss,33,1982,ATL,27,1,-0.1,13.6,Undrafted,0
Charlie Criss,33,1982,SDC,28,1.1,-0.3,13.1,Undrafted,0
Charlie Criss,33,1982,TOT,55,2.1,-0.4,13.3,Undrafted,0
Charlie Criss,34,1983,MIL,66,2.2,-0.2,14.5,Undrafted,0
Charlie Criss,35,1984,MIL,6,0.2,0,10.6,Undrafted,0
Charlie Criss,35,1984,ATL,9,0.1,-0.1,11,Undrafted,0
Charlie Criss,35,1984,TOT,15,0.3,-0.1,10.8,Undrafted,0
Charlie Criss,36,1985,ATL,4,0,-0.1,6.9,Undrafted,0
Charlie Scott,31,1980,DEN,69,-1.4,-1.8,7.4,106,1970
Charlie Sitton,22,1985,DAL,43,0.1,-0.2,8,38,1984
Charlie Villanueva,21,2006,TOR,81,3.9,0.6,16.4,7,2005
Charlie Villanueva,22,2007,MIL,39,1.7,-0.2,15.8,7,2005
Charlie Villanueva,23,2008,MIL,76,1.7,-0.9,14.9,7,2005
Charlie Villanueva,24,2009,MIL,78,4.9,1.4,18.6,7,2005
Charlie Villanueva,25,2010,DET,78,3.5,0.1,16,7,2005
Charlie Villanueva,26,2011,DET,76,3.1,0.1,15.9,7,2005
Charlie Villanueva,27,2012,DET,13,0.4,0,16.2,7,2005
Charlie Villanueva,28,2013,DET,69,1.6,0.1,14,7,2005
Charlie Villanueva,29,2014,DET,20,0.1,-0.1,12.7,7,2005
Charlie Villanueva,30,2015,DAL,64,1.4,0,17.4,7,2005
Charlie Villanueva,31,2016,DAL,62,0.2,-0.4,11.9,7,2005
Charlie Ward,24,1995,NYK,10,-0.2,-0.1,-2.1,26,1994
Charlie Ward,25,1996,NYK,62,1,0.3,12,26,1994
Charlie Ward,26,1997,NYK,79,3.6,0.9,11.1,26,1994
Charlie Ward,27,1998,NYK,82,7.1,3.1,15.6,26,1994
Charlie Ward,28,1999,NYK,50,3.1,1.7,13.2,26,1994
Charlie Ward,29,2000,NYK,72,5.5,2.6,13.6,26,1994
Charlie Ward,30,2001,NYK,61,3.9,1.4,14.5,26,1994
Charlie Ward,31,2002,NYK,63,1.9,0.8,14.5,26,1994
Charlie Ward,32,2003,NYK,66,3.7,1.5,15.9,26,1994
Charlie Ward,33,2004,NYK,35,2.3,1,17.5,26,1994
Charlie Ward,33,2004,TOT,71,2.9,0.9,14.5,26,1994
Charlie Ward,33,2004,SAS,36,0.6,0,8.7,26,1994
Charlie Ward,34,2005,HOU,14,0.5,0.1,8.7,26,1994
Chase Budinger,21,2010,HOU,74,3.1,0.3,14.1,44,2009
Chase Budinger,22,2011,HOU,78,3.4,0.6,14.2,44,2009
Chase Budinger,23,2012,HOU,58,3,0.6,14.9,44,2009
Chase Budinger,24,2013,MIN,23,0.7,0,12.6,44,2009
Chase Budinger,25,2014,MIN,41,0.9,-0.1,9.7,44,2009
Chase Budinger,26,2015,MIN,67,1.3,-0.3,12.2,44,2009
Chase Budinger,27,2016,TOT,66,1.4,0.1,10.7,44,2009
Chase Budinger,27,2016,IND,49,1.3,0.1,11.1,44,2009
Chase Budinger,27,2016,PHO,17,0.1,-0.1,9.2,44,2009
Chasson Randle,23,2017,PHI,8,0.3,0,17.7,Undrafted,0
Chasson Randle,23,2017,TOT,26,0.7,0,13.6,Undrafted,0
Chasson Randle,23,2017,NYK,18,0.4,-0.1,12.3,Undrafted,0
Chasson Randle,25,2019,WAS,49,0.6,-0.4,9.9,Undrafted,0
Chauncey Billups,21,1998,BOS,51,2.6,0.5,15.4,3,1997
Chauncey Billups,21,1998,TOT,80,3,0.1,13.6,3,1997
Chauncey Billups,21,1998,TOR,29,0.4,-0.5,11.1,3,1997
Chauncey Billups,22,1999,DEN,45,2.3,0.7,15.1,3,1997
Chauncey Billups,23,2000,DEN,13,0.1,-0.1,10.5,3,1997
Chauncey Billups,24,2001,MIN,77,3.7,0.3,14.1,3,1997
Chauncey Billups,25,2002,MIN,82,7.6,2.1,17.6,3,1997
Chauncey Billups,26,2003,DET,74,9.9,3.7,20.4,3,1997
Chauncey Billups,27,2004,DET,78,11.3,3.7,18.6,3,1997
Chauncey Billups,28,2005,DET,80,12.1,4.2,19,3,1997
Chauncey Billups,29,2006,DET,81,15.5,4.9,23.4,3,1997
Chauncey Billups,30,2007,DET,70,11.4,4.1,21.3,3,1997
Chauncey Billups,31,2008,DET,78,13.5,5.2,23.6,3,1997
Chauncey Billups,32,2009,TOT,79,10.1,3.2,18.8,3,1997
Chauncey Billups,32,2009,DEN,77,9.9,3.1,18.8,3,1997
Chauncey Billups,32,2009,DET,2,0.2,0,17.5,3,1997
Chauncey Billups,33,2010,DEN,73,9.5,3.2,20.2,3,1997
Chauncey Billups,34,2011,TOT,72,8,2.3,18.7,3,1997
Chauncey Billups,34,2011,DEN,51,5.8,1.8,18.6,3,1997
Chauncey Billups,34,2011,NYK,21,2.1,0.5,19.1,3,1997
Chauncey Billups,35,2012,LAC,20,1.7,0.3,16.1,3,1997
Chauncey Billups,36,2013,LAC,22,1.3,0.2,15,3,1997
Chauncey Billups,37,2014,DET,19,-0.3,-0.3,5.3,3,1997
Cheese Johnson,22,1980,GSW,9,0,-0.1,9.4,54,1979
Cheick Diallo,20,2017,NOP,17,0.5,-0.2,16.8,33,2016
Cheick Diallo,21,2018,NOP,52,1.9,-0.2,17,33,2016
Cheick Diallo,22,2019,NOP,64,2.6,0.1,17.5,33,2016
Cheikh Samb,23,2008,DET,4,0.1,0,12,51,2006
Cheikh Samb,24,2009,DEN,6,-0.1,0,2.9,51,2006
Cheikh Samb,24,2009,LAC,10,0,-0.1,9.2,51,2006
Cheikh Samb,24,2009,NYK,2,-0.1,-0.1,-12.6,51,2006
Cheikh Samb,24,2009,TOT,18,-0.2,-0.2,5.3,51,2006
Cherokee Parks,23,1996,DAL,64,0.9,-0.7,10.9,12,1995
Cherokee Parks,24,1997,MIN,76,2.2,0.5,12.7,12,1995
Cherokee Parks,25,1998,MIN,79,3.8,0.3,13.6,12,1995
Cherokee Parks,26,1999,VAN,48,0.2,-0.6,9.5,12,1995
Cherokee Parks,27,2000,VAN,56,1.4,0.3,11.9,12,1995
Cherokee Parks,28,2001,TOT,65,1.9,0.2,12.6,12,1995
Cherokee Parks,28,2001,LAC,52,1.6,0.2,12.5,12,1995
Cherokee Parks,28,2001,WAS,13,0.3,0,13,12,1995
Cherokee Parks,29,2002,SAS,42,0,-0.2,7.6,12,1995
Cherokee Parks,30,2003,LAC,30,1.2,0.1,13.3,12,1995
Cherokee Parks,31,2004,GSW,12,0.1,-0.1,7,12,1995
Chimezie Metu,21,2019,SAS,29,-0.3,-0.3,6.4,49,2018
Chinanu Onuaku,20,2017,HOU,5,0.1,0,12.3,37,2016
Chinanu Onuaku,21,2018,HOU,1,-0.1,-0.1,-3.2,37,2016
Chris Andersen,23,2002,DEN,24,0.3,0,13.8,Undrafted,0
Chris Andersen,24,2003,DEN,59,1.1,-0.2,14,Undrafted,0
Chris Andersen,25,2004,DEN,71,2.4,0.7,14.4,Undrafted,0
Chris Andersen,26,2005,NOH,67,4.5,1.2,18.5,Undrafted,0
Chris Andersen,27,2006,NOK,32,1.3,0.1,14.1,Undrafted,0
Chris Andersen,29,2008,NOH,5,0,-0.1,6.1,Undrafted,0
Chris Andersen,30,2009,DEN,71,5.4,2,18.1,Undrafted,0
Chris Andersen,31,2010,DEN,76,5.9,1.8,15.8,Undrafted,0
Chris Andersen,32,2011,DEN,45,3.2,1,19,Undrafted,0
Chris Andersen,33,2012,DEN,32,1.9,0.4,18.9,Undrafted,0
Chris Andersen,34,2013,MIA,42,2.7,0.5,17.4,Undrafted,0
Chris Andersen,35,2014,MIA,72,6,1.3,18.5,Undrafted,0
Chris Andersen,36,2015,MIA,60,3.6,0.9,16.1,Undrafted,0
Chris Andersen,37,2016,TOT,27,1.3,0.3,15.3,Undrafted,0
Chris Andersen,37,2016,MEM,20,1.1,0.2,15.1,Undrafted,0
Chris Andersen,37,2016,MIA,7,0.1,0,17.6,Undrafted,0
Chris Andersen,38,2017,CLE,12,0.2,0,11.6,Undrafted,0
Chris Anstey,23,1998,DAL,41,0.6,-0.2,13.2,18,1997
