,player,date,team,contract_length,salary,tm_abr,date #,GM,year,month,trans yr,transaction_yr,salary num,salary new,contract_value,Contract Value
199,Mark Jackson,2000-08-11,Toronto Raptors,0,0,TOR,20000811,['Glen Grunwald'],2000,08,,2001,0,0.0,0,0.0
200,Shawnelle Scott,2000-08-11,San Antonio Spurs,0,0,SAS,20000811,['Gregg Popovich'],2000,08,,2001,0,0.0,0,0.0
201,Torraye Braggs,2000-08-11,Detroit Pistons,0,0,DET,20000811,['Joe Dumars'],2000,08,,2001,0,0.0,0,0.0
202,Bimbo Coles,2000-08-12,Cleveland Cavaliers,0,0,CLE,20000812,['Jim Paxson'],2000,08,,2001,0,0.0,0,0.0
203,Danny Manning,2000-08-12,Utah Jazz,0,0,UTA,20000812,"[""Kevin O'Connor""]",2000,08,,2001,0,0.0,0,0.0
204,Ira Newble,2000-08-12,San Antonio Spurs,0,0,SAS,20000812,['Gregg Popovich'],2000,08,,2001,0,0.0,0,0.0
205,Don Reid,2000-08-15,Orlando Magic,0,0,ORL,20000815,['John Gabriel'],2000,08,,2001,0,0.0,0,0.0
206,Stanislav Medvedenko,2000-08-15,Los Angeles Lakers,0,0,LAL,20000815,['Mitch Kupchak'],2000,08,,2001,0,0.0,0,0.0
207,Jermaine Jackson,2000-08-17,Philadelphia 76ers,0,0,PHI,20000817,['Billy King'],2000,08,,2001,0,0.0,0,0.0
208,Mahmoud Abdul-Rauf,2000-08-19,Vancouver Grizzlies,0,0,MEM,20000819,['Billy Knight'],2000,08,,2001,0,0.0,0,0.0
209,Anthony Johnson,2000-08-21,Atlanta Hawks,0,0,ATL,20000821,['Pete Babcock'],2000,08,,2001,0,0.0,0,0.0
210,Chris Carr,2000-08-21,Boston Celtics,0,0,BOS,20000821,['Rick Pitino'],2000,08,,2001,0,0.0,0,0.0
211,Andy Panko,2000-08-23,Los Angeles Lakers,0,0,LAL,20000823,['Mitch Kupchak'],2000,08,,2001,0,0.0,0,0.0
212,Paul McPherson,2000-08-23,Phoenix Suns,0,0,PHO,20000823,['Bryan Colangelo'],2000,08,,2001,0,0.0,0,0.0
213,Isaiah Rider,2000-08-25,Los Angeles Lakers,0,0,LAL,20000825,['Mitch Kupchak'],2000,08,,2001,0,0.0,0,0.0
214,Kornél Dávid,2000-08-25,Toronto Raptors,0,0,TOR,20000825,['Glen Grunwald'],2000,08,,2001,0,0.0,0,0.0
215,Maurice Taylor,2000-08-25,Houston Rockets,0,0,HOU,20000825,['Carroll Dawson'],2000,08,,2001,0,0.0,0,0.0
216,Don MacLean,2000-09-06,Miami Heat,0,0,MIA,20000906,['Randy Pfund'],2000,09,,2001,0,0.0,0,0.0
217,Brad Miller,2000-09-07,Chicago Bulls,0,0,CHI,20000907,['Jerry Krause'],2000,09,,2001,0,0.0,0,0.0
218,Rubén Wolkowyski,2000-09-07,Seattle SuperSonics,0,0,OKC,20000907,['Wally Walker'],2000,09,,2001,0,0.0,0,0.0
219,Todd Fuller,2000-09-13,Miami Heat,0,0,MIA,20000913,['Randy Pfund'],2000,09,,2001,0,0.0,0,0.0
220,Will Perdue,2000-09-13,Portland Trail Blazers,0,0,POR,20000913,['Bob Whitsitt'],2000,09,,2001,0,0.0,0,0.0
221,Mario Elie,2000-09-15,Phoenix Suns,0,0,PHO,20000915,['Bryan Colangelo'],2000,09,,2001,0,0.0,0,0.0
222,Hersey Hawkins,2000-09-21,Charlotte Hornets,0,0,CHA,20000921,['Bob Bass'],2000,09,,2001,0,0.0,0,0.0
223,Tyus Edney,2000-09-22,Indiana Pacers,0,0,IND,20000922,['Donnie Walsh'],2000,09,,2001,0,0.0,0,0.0
224,Terry Davis,2000-09-26,Denver Nuggets,0,0,DEN,20000926,['Dan Issel'],2000,09,,2001,0,0.0,0,0.0
225,Mark Pope,2000-09-27,Milwaukee Bucks,0,0,MIL,20000927,['Ernie Grunfeld'],2000,09,,2001,0,0.0,0,0.0
226,Chris Mullin,2000-09-28,Golden State Warriors,0,0,GSW,20000928,['Garry St. Jean'],2000,09,,2001,0,0.0,0,0.0
227,Jamal Robinson,2000-09-28,Miami Heat,0,0,MIA,20000928,['Randy Pfund'],2000,09,,2001,0,0.0,0,0.0
228,Rick Brunson,2000-09-28,Miami Heat,0,0,MIA,20000928,['Randy Pfund'],2000,09,,2001,0,0.0,0,0.0
229,Earl Boykins,2000-09-29,Los Angeles Clippers,0,0,LAC,20000929,['Elgin Baylor'],2000,09,,2001,0,0.0,0,0.0
230,Zendon Hamil,2000-09-29,Los Angeles Clippers,0,0,LAC,20000929,['Elgin Baylor'],2000,09,,2001,0,0.0,0,0.0
231,Kevin Edwards,2000-10-01,Vancouver Grizzlies,0,0,MEM,20001001,['Billy Knight'],2000,10,,2001,0,0.0,0,0.0
232,Ademola Okulaja,2000-10-02,Philadelphia 76ers,0,0,PHI,20001002,['Billy King'],2000,10,,2001,0,0.0,0,0.0
233,Anthony Goldwire,2000-10-02,Denver Nuggets,0,0,DEN,20001002,['Dan Issel'],2000,10,,2001,0,0.0,0,0.0
234,David Vanterpool,2000-10-02,Detroit Pistons,0,0,DET,20001002,['Joe Dumars'],2000,10,,2001,0,0.0,0,0.0
235,Garth Joseph,2000-10-02,Toronto Raptors,0,0,TOR,20001002,['Glen Grunwald'],2000,10,,2001,0,0.0,0,0.0
236,Ira Bowman,2000-10-02,Utah Jazz,0,0,UTA,20001002,"[""Kevin O'Connor""]",2000,10,,2001,0,0.0,0,0.0
237,James Robinson,2000-10-02,Seattle SuperSonics,0,0,OKC,20001002,['Wally Walker'],2000,10,,2001,0,0.0,0,0.0
238,Lari Ketner,2000-10-02,Indiana Pacers,0,0,IND,20001002,['Donnie Walsh'],2000,10,,2001,0,0.0,0,0.0
239,Matt Maloney,2000-10-02,Atlanta Hawks,0,0,ATL,20001002,['Pete Babcock'],2000,10,,2001,0,0.0,0,0.0
240,Mike Penberthy,2000-10-02,Los Angeles Lakers,0,0,LAL,20001002,['Mitch Kupchak'],2000,10,,2001,0,0.0,0,0.0
241,Pepe Sánchez,2000-10-02,Philadelphia 76ers,0,0,PHI,20001002,['Billy King'],2000,10,,2001,0,0.0,0,0.0
242,Stephen Jackson,2000-10-02,New Jersey Nets,0,0,NJN,20001002,['Rod Thorn'],2000,10,,2001,0,0.0,0,0.0
243,Steve Goodrich,2000-10-02,Chicago Bulls,0,0,CHI,20001002,['Jerry Krause'],2000,10,,2001,0,0.0,0,0.0
244,Terrance Roberson,2000-10-02,Charlotte Hornets,0,0,CHA,20001002,['Bob Bass'],2000,10,,2001,0,0.0,0,0.0
245,Anthony Miller,2000-10-03,Atlanta Hawks,0,0,ATL,20001003,['Pete Babcock'],2000,10,,2001,0,0.0,0,0.0
246,Bruno Šundov,2000-10-03,Indiana Pacers,0,0,IND,20001003,['Donnie Walsh'],2000,10,,2001,0,0.0,0,0.0
247,David Benoit,2000-10-03,Utah Jazz,0,0,UTA,20001003,"[""Kevin O'Connor""]",2000,10,,2001,0,0.0,0,0.0
248,David Wingate,2000-10-03,Seattle SuperSonics,0,0,OKC,20001003,['Wally Walker'],2000,10,,2001,0,0.0,0,0.0
249,Incomplete Player,2000-10-03,New York Knicks,0,0,NYK,20001003,['Scott Layden'],2000,10,,2001,0,0.0,0,0.0
250,Kevin Ollie,2000-10-03,New Jersey Nets,0,0,NJN,20001003,['Rod Thorn'],2000,10,,2001,0,0.0,0,0.0
251,Larry Robinson,2000-10-03,Atlanta Hawks,0,0,ATL,20001003,['Pete Babcock'],2000,10,,2001,0,0.0,0,0.0
252,Michael Hawkins,2000-10-03,Atlanta Hawks,0,0,ATL,20001003,['Pete Babcock'],2000,10,,2001,0,0.0,0,0.0
253,Pervis Ellison,2000-10-03,Seattle SuperSonics,0,0,OKC,20001003,['Wally Walker'],2000,10,,2001,0,0.0,0,0.0
254,Randy Livings,2000-10-03,Seattle SuperSonics,0,0,OKC,20001003,['Wally Walker'],2000,10,,2001,0,0.0,0,0.0
255,Reggie Slater,2000-10-03,Minnesota Timberwolves,0,0,MIN,20001003,['Kevin McHale'],2000,10,,2001,0,0.0,0,0.0
256,Dickey Simpkins,2000-10-04,Seattle SuperSonics,0,0,OKC,20001004,['Wally Walker'],2000,10,,2001,0,0.0,0,0.0
257,LaPhonso Ellis,2000-10-04,Minnesota Timberwolves,0,0,MIN,20001004,['Kevin McHale'],2000,10,,2001,0,0.0,0,0.0
258,Terry Mills,2000-10-05,Indiana Pacers,0,0,IND,20001005,['Donnie Walsh'],2000,10,,2001,0,0.0,0,0.0
259,Michael Hawkins,2000-10-16,Cleveland Cavaliers,0,0,CLE,20001016,['Jim Paxson'],2000,10,,2001,0,0.0,0,0.0
260,Sam Jacobson,2000-10-17,Minnesota Timberwolves,0,0,MIN,20001017,['Kevin McHale'],2000,10,,2001,0,0.0,0,0.0
261,Tyrone Corbin,2000-10-20,Toronto Raptors,0,0,TOR,20001020,['Glen Grunwald'],2000,10,,2001,0,0.0,0,0.0
262,Vladimir Stepania,2000-10-25,Toronto Raptors,0,0,TOR,20001025,['Glen Grunwald'],2000,10,,2001,0,0.0,0,0.0
263,John Coker,2000-10-26,Minnesota Timberwolves,0,0,MIN,20001026,['Kevin McHale'],2000,10,,2001,0,0.0,0,0.0
264,Emanual Davis,2000-10-27,Seattle SuperSonics,0,0,OKC,20001027,['Wally Walker'],2000,10,,2001,0,0.0,0,0.0
265,Vernon Maxwell,2000-10-28,Philadelphia 76ers,0,0,PHI,20001028,['Billy King'],2000,10,,2001,0,0.0,0,0.0
266,A.C. Green,2000-10-31,Miami Heat,0,0,MIA,20001031,['Randy Pfund'],2000,10,,2001,0,0.0,0,0.0
267,Elliot Perry,2000-11-02,Orlando Magic,0,0,ORL,20001102,['John Gabriel'],2000,11,,2001,0,0.0,0,0.0
268,Rick Brunson,2000-11-06,Boston Celtics,0,0,BOS,20001106,['Rick Pitino'],2000,11,,2001,0,0.0,0,0.0
269,Randy Livings,2000-11-15,Golden State Warriors,0,0,GSW,20001115,['Garry St. Jean'],2000,11,,2001,0,0.0,0,0.0
270,Joe Smith,2000-11-20,Detroit Pistons,0,0,DET,20001120,['Joe Dumars'],2000,11,,2001,0,0.0,0,0.0
271,Jerome Kersey,2000-11-24,Milwaukee Bucks,0,0,MIL,20001124,['Ernie Grunfeld'],2000,11,,2001,0,0.0,0,0.0
272,Mark Bryant,2000-11-28,Dallas Mavericks,0,0,DAL,20001128,['Don Nelson'],2000,11,,2001,0,0.0,0,0.0
273,Bill Curley,2000-12-01,Golden State Warriors,0,0,GSW,20001201,['Garry St. Jean'],2000,12,,2001,0,0.0,0,0.0
274,Milt Palacio,2000-12-06,Boston Celtics,0,0,BOS,20001206,['Rick Pitino'],2000,12,,2001,0,0.0,0,0.0
275,Anthony Miller,2000-12-08,Houston Rockets,0,0,HOU,20001208,['Carroll Dawson'],2000,12,,2001,0,0.0,0,0.0
276,Elliot Perry,2000-12-08,Phoenix Suns,0,0,PHO,20001208,['Bryan Colangelo'],2000,12,,2001,0,0.0,0,0.0
277,Vladimir Stepania,2000-12-15,New Jersey Nets,0,0,NJN,20001215,['Rod Thorn'],2000,12,,2001,0,0.0,0,0.0
278,John Coker,2000-12-20,Golden State Warriors,0,0,GSW,20001220,['Garry St. Jean'],2000,12,,2001,0,0.0,0,0.0
279,Kevin Ollie,2000-12-22,Philadelphia 76ers,0,0,PHI,20001222,['Billy King'],2000,12,,2001,0,0.0,0,0.0
280,Rodney Buford,2000-12-22,Philadelphia 76ers,0,0,PHI,20001222,['Billy King'],2000,12,,2001,0,0.0,0,0.0
281,Ben Davis,2000-12-23,Phoenix Suns,0,0,PHO,20001223,['Bryan Colangelo'],2000,12,,2001,0,0.0,0,0.0
282,Andy Panko,2001-01-05,Atlanta Hawks,0,0,ATL,20010105,['Pete Babcock'],2001,01,,2001,0,0.0,0,0.0
283,Bill Curley,2001-01-05,Golden State Warriors,0,0,GSW,20010105,['Garry St. Jean'],2001,01,,2001,0,0.0,0,0.0
284,Etdrick Bohannon,2001-01-07,Cleveland Cavaliers,0,0,CLE,20010107,['Jim Paxson'],2001,01,,2001,0,0.0,0,0.0
285,James Robinson,2001-01-07,Orlando Magic,0,0,ORL,20010107,['John Gabriel'],2001,01,,2001,0,0.0,0,0.0
286,Milt Palacio,2001-01-10,Boston Celtics,0,0,BOS,20010110,['Chris Wallace'],2001,01,,2001,0,0.0,0,0.0
287,Chucky Brown,2001-01-13,Golden State Warriors,0,0,GSW,20010113,['Garry St. Jean'],2001,01,,2001,0,0.0,0,0.0
288,Elliot Perry,2001-01-17,Phoenix Suns,0,0,PHO,20010117,['Bryan Colangelo'],2001,01,,2001,0,0.0,0,0.0
289,Sean Colson,2001-01-18,Atlanta Hawks,0,0,ATL,20010118,['Pete Babcock'],2001,01,,2001,0,0.0,0,0.0
290,Sean Marks,2001-01-18,Seattle SuperSonics,0,0,OKC,20010118,['Wally Walker'],2001,01,,2001,0,0.0,0,0.0
291,Tony Smith,2001-01-25,Atlanta Hawks,0,0,ATL,20010125,['Pete Babcock'],2001,01,,2001,0,0.0,0,0.0
292,Doug Over,2001-01-26,Charlotte Hornets,0,0,CHA,20010126,['Bob Bass'],2001,01,,2001,0,0.0,0,0.0
293,Anthony Goldwire,2001-01-29,Denver Nuggets,0,0,DEN,20010129,['Dan Issel'],2001,01,,2001,0,0.0,0,0.0
294,Chucky Brown,2001-01-29,Cleveland Cavaliers,0,0,CLE,20010129,['Jim Paxson'],2001,01,,2001,0,0.0,0,0.0
295,Cory Alexander,2001-01-29,Orlando Magic,0,0,ORL,20010129,['John Gabriel'],2001,01,,2001,0,0.0,0,0.0
296,Larry Robinson,2001-02-15,Atlanta Hawks,0,0,ATL,20010215,['Pete Babcock'],2001,02,,2001,0,0.0,0,0.0
297,Ira Bowman,2001-02-16,Atlanta Hawks,0,0,ATL,20010216,['Pete Babcock'],2001,02,,2001,0,0.0,0,0.0
298,Art Long,2001-02-18,Sacramento Kings,0,0,SAC,20010218,['Geoff Petrie'],2001,02,,2001,0,0.0,0,0.0
299,Felipe López,2001-02-28,Minnesota Timberwolves,0,0,MIN,20010228,['Kevin McHale'],2001,02,,2001,0,0.0,0,0.0
300,Sean Colson,2001-02-28,Houston Rockets,0,0,HOU,20010228,['Carroll Dawson'],2001,02,,2001,0,0.0,0,0.0
301,Vernon Maxwell,2001-02-28,Dallas Mavericks,0,0,DAL,20010228,['Don Nelson'],2001,02,,2001,0,0.0,0,0.0
302,Rod Strickland,2001-03-05,Portland Trail Blazers,0,0,POR,20010305,['Bob Whitsitt'],2001,03,,2001,0,0.0,0,0.0
303,David Vanterpool,2001-03-06,Washington Wizards,0,0,WAS,20010306,['Michael Jordan'],2001,03,,2001,0,0.0,0,0.0
304,Anthony Miller,2001-03-07,Philadelphia 76ers,0,0,PHI,20010307,['Billy King'],2001,03,,2001,0,0.0,0,0.0
305,Pepe Sánchez,2001-03-15,Philadelphia 76ers,0,0,PHI,20010315,['Billy King'],2001,03,,2001,0,0.0,0,0.0
306,Doug Over,2001-03-22,New Jersey Nets,0,0,NJN,20010322,['Rod Thorn'],2001,03,,2001,0,0.0,0,0.0
307,Mark Strickland,2001-03-28,New Jersey Nets,0,0,NJN,20010328,['Rod Thorn'],2001,03,,2001,0,0.0,0,0.0
308,Eddie Gill,2001-03-29,New Jersey Nets,0,0,NJN,20010329,['Rod Thorn'],2001,03,,2001,0,0.0,0,0.0
309,Chris Garner,2001-04-06,Golden State Warriors,0,0,GSW,20010406,['Garry St. Jean'],2001,04,,2001,0,0.0,0,0.0
310,Jamel Thomas,2001-04-06,New Jersey Nets,0,0,NJN,20010406,['Rod Thorn'],2001,04,,2001,0,0.0,0,0.0
311,Raja Bell,2001-04-06,Philadelphia 76ers,0,0,PHI,20010406,['Billy King'],2001,04,,2001,0,0.0,0,0.0
312,Scott Burrell,2001-04-10,Charlotte Hornets,0,0,CHA,20010410,['Bob Bass'],2001,04,,2001,0,0.0,0,0.0
313,Patrick Ewing,2001-07-18,Orlando Magic,0,0,ORL,20010718,['John Gabriel'],2001,07,,2002,0,0.0,0,0.0
314,Tyronn Lue,2001-07-18,Washington Wizards,0,0,WAS,20010718,['Michael Jordan'],2001,07,,2002,0,0.0,0,0.0
315,Avery Johnson,2001-07-19,Denver Nuggets,0,0,DEN,20010719,['Dan Issel'],2001,07,,2002,0,0.0,0,0.0
316,Dan Majerle,2001-07-19,Phoenix Suns,0,0,PHO,20010719,['Bryan Colangelo'],2001,07,,2002,0,0.0,0,0.0
317,Horace Grant,2001-07-19,Orlando Magic,0,0,ORL,20010719,['John Gabriel'],2001,07,,2002,0,0.0,0,0.0
318,John Amaechi,2001-07-20,Utah Jazz,0,0,UTA,20010720,"[""Kevin O'Connor""]",2001,07,,2002,0,0.0,0,0.0
319,Malik Allen,2001-07-20,Miami Heat,0,0,MIA,20010720,['Randy Pfund'],2001,07,,2002,0,0.0,0,0.0
320,Mike James,2001-07-20,Miami Heat,0,0,MIA,20010720,['Randy Pfund'],2001,07,,2002,0,0.0,0,0.0
321,Mitch Richmond,2001-07-20,Los Angeles Lakers,0,0,LAL,20010720,['Mitch Kupchak'],2001,07,,2002,0,0.0,0,0.0
322,Samaki Walker,2001-07-20,Los Angeles Lakers,0,0,LAL,20010720,['Mitch Kupchak'],2001,07,,2002,0,0.0,0,0.0
323,Clarence Weatherspoon,2001-07-21,New York Knicks,0,0,NYK,20010721,['Scott Layden'],2001,07,,2002,0,0.0,0,0.0
324,Maurice Evans,2001-07-23,Minnesota Timberwolves,0,0,MIN,20010723,['Kevin McHale'],2001,07,,2002,0,0.0,0,0.0
325,Bryce Drew,2001-07-24,Charlotte Hornets,0,0,CHA,20010724,['Bob Bass'],2001,07,,2002,0,0.0,0,0.0
326,Ratko Varda,2001-07-24,Detroit Pistons,0,0,DET,20010724,['Joe Dumars'],2001,07,,2002,0,0.0,0,0.0
327,Stacey Augmon,2001-07-25,Charlotte Hornets,0,0,CHA,20010725,['Bob Bass'],2001,07,,2002,0,0.0,0,0.0
328,Adrian Griffin,2001-07-27,Dallas Mavericks,0,0,DAL,20010727,['Don Nelson'],2001,07,,2002,0,0.0,0,0.0
329,Emanual Davis,2001-07-27,Atlanta Hawks,0,0,ATL,20010727,['Pete Babcock'],2001,07,,2002,0,0.0,0,0.0
330,LaPhonso Ellis,2001-07-28,Miami Heat,0,0,MIA,20010728,['Randy Pfund'],2001,07,,2002,0,0.0,0,0.0
331,Jacque Vaughn,2001-07-30,Atlanta Hawks,0,0,ATL,20010730,['Pete Babcock'],2001,07,,2002,0,0.0,0,0.0
332,Joe Smith,2001-07-30,Minnesota Timberwolves,6,"$34,035,000",MIN,20010730,['Kevin McHale'],2001,07,,2002,34035000,34035000.0,0,-5155839.337224336
333,Ruben Patterson,2001-07-30,Portland Trail Blazers,6,"$34,035,000",POR,20010730,['Bob Whitsitt'],2001,07,,2002,34035000,34035000.0,0,-10354593.479888761
334,Bruce Bowen,2001-07-31,San Antonio Spurs,0,0,SAS,20010731,['Gregg Popovich'],2001,07,,2002,0,0.0,0,0.0
335,Calvin Booth,2001-07-31,Seattle SuperSonics,0,0,OKC,20010731,['Rick Sund'],2001,07,,2002,0,0.0,0,0.0
336,Charlie Bell,2001-08-01,Phoenix Suns,0,0,PHO,20010801,['Bryan Colangelo'],2001,08,,2002,0,0.0,0,0.0
337,Mark Bryant,2001-08-01,San Antonio Spurs,0,0,SAS,20010801,['Gregg Popovich'],2001,08,,2002,0,0.0,0,0.0
338,Charles Smith,2001-08-02,San Antonio Spurs,0,0,SAS,20010802,['Gregg Popovich'],2001,08,,2002,0,0.0,0,0.0
339,Danny Manning,2001-08-02,Dallas Mavericks,0,0,DAL,20010802,['Don Nelson'],2001,08,,2002,0,0.0,0,0.0
340,Darrick Martin,2001-08-02,Dallas Mavericks,0,0,DAL,20010802,['Don Nelson'],2001,08,,2002,0,0.0,0,0.0
341,Khalid El-Amin,2001-08-02,Dallas Mavericks,0,0,DAL,20010802,['Don Nelson'],2001,08,,2002,0,0.0,0,0.0
342,Stephen Jackson,2001-08-02,San Antonio Spurs,0,0,SAS,20010802,['Gregg Popovich'],2001,08,,2002,0,0.0,0,0.0
343,Amal McCaskill,2001-08-03,San Antonio Spurs,0,0,SAS,20010803,['Gregg Popovich'],2001,08,,2002,0,0.0,0,0.0
344,Cherokee Parks,2001-08-03,San Antonio Spurs,0,0,SAS,20010803,['Gregg Popovich'],2001,08,,2002,0,0.0,0,0.0
345,Kendall Gill,2001-08-05,Miami Heat,0,0,MIA,20010805,['Randy Pfund'],2001,08,,2002,0,0.0,0,0.0
346,Eddie Robinson,2001-08-07,Chicago Bulls,0,0,CHI,20010807,['Jerry Krause'],2001,08,,2002,0,0.0,0,0.0
347,Todd MacCulloch,2001-08-07,New Jersey Nets,0,0,NJN,20010807,['Rod Thorn'],2001,08,,2002,0,0.0,0,0.0
348,Joe Crispin,2001-08-09,Los Angeles Lakers,0,0,LAL,20010809,['Mitch Kupchak'],2001,08,,2002,0,0.0,0,0.0
349,Bryant Stith,2001-08-13,Cleveland Cavaliers,0,0,CLE,20010813,['Jim Paxson'],2001,08,,2002,0,0.0,0,0.0
350,Matt Bullard,2001-08-13,Charlotte Hornets,0,0,CHA,20010813,['Bob Bass'],2001,08,,2002,0,0.0,0,0.0
351,Tang Hamil,2001-08-24,Miami Heat,0,0,MIA,20010824,['Randy Pfund'],2001,08,,2002,0,0.0,0,0.0
352,Evan Eschmeyer,2001-08-25,Dallas Mavericks,0,0,DAL,20010825,['Don Nelson'],2001,08,,2002,0,0.0,0,0.0
353,Isaac Fontaine,2001-08-28,Los Angeles Lakers,0,0,LAL,20010828,['Mitch Kupchak'],2001,08,,2002,0,0.0,0,0.0
354,Jerome James,2001-09-05,Seattle SuperSonics,0,0,OKC,20010905,['Rick Sund'],2001,09,,2002,0,0.0,0,0.0
355,Carlos Rogers,2001-09-06,Indiana Pacers,0,0,IND,20010906,['Donnie Walsh'],2001,09,,2002,0,0.0,0,0.0
356,Óscar Torres,2001-09-10,Houston Rockets,0,0,HOU,20010910,['Carroll Dawson'],2001,09,,2002,0,0.0,0,0.0
357,Incomplete Player,2001-09-10,Detroit Pistons,0,0,DET,20010910,['Joe Dumars'],2001,09,,2002,0,0.0,0,0.0
358,Sam Mack,2001-09-14,Miami Heat,0,0,MIA,20010914,['Randy Pfund'],2001,09,,2002,0,0.0,0,0.0
359,Chris Dudley,2001-09-21,Portland Trail Blazers,0,0,POR,20010921,['Bob Whitsitt'],2001,09,,2002,0,0.0,0,0.0
360,Jelani McCoy,2001-09-21,Los Angeles Lakers,0,0,LAL,20010921,['Mitch Kupchak'],2001,09,,2002,0,0.0,0,0.0
361,Norm Richardson,2001-09-21,Indiana Pacers,0,0,IND,20010921,['Donnie Walsh'],2001,09,,2002,0,0.0,0,0.0
362,Dean Oliver,2001-09-24,Golden State Warriors,0,0,GSW,20010924,['Garry St. Jean'],2001,09,,2002,0,0.0,0,0.0
363,Kevin Ollie,2001-09-24,Chicago Bulls,0,0,CHI,20010924,['Jerry Krause'],2001,09,,2002,0,0.0,0,0.0
364,Rodney Buford,2001-09-24,Miami Heat,0,0,MIA,20010924,['Randy Pfund'],2001,09,,2002,0,0.0,0,0.0
365,Michael Jordan,2001-09-25,Washington Wizards,0,0,WAS,20010925,['Michael Jordan'],2001,09,,2002,0,0.0,0,0.0
366,Dickey Simpkins,2001-09-26,Los Angeles Lakers,0,0,LAL,20010926,['Mitch Kupchak'],2001,09,,2002,0,0.0,0,0.0
367,Jamel Thomas,2001-09-26,Utah Jazz,0,0,UTA,20010926,"[""Kevin O'Connor""]",2001,09,,2002,0,0.0,0,0.0
368,Tierre Brown,2001-09-26,Houston Rockets,0,0,HOU,20010926,['Carroll Dawson'],2001,09,,2002,0,0.0,0,0.0
369,Jelani McCoy,2001-09-27,Toronto Raptors,0,0,TOR,20010927,['Glen Grunwald'],2001,09,,2002,0,0.0,0,0.0
370,Ansu Sesay,2001-09-28,Los Angeles Clippers,0,0,LAC,20010928,['Elgin Baylor'],2001,09,,2002,0,0.0,0,0.0
371,Carlos Arroyo,2001-09-28,Toronto Raptors,0,0,TOR,20010928,['Glen Grunwald'],2001,09,,2002,0,0.0,0,0.0
372,Harold Jamison,2001-09-28,Los Angeles Clippers,0,0,LAC,20010928,['Elgin Baylor'],2001,09,,2002,0,0.0,0,0.0
373,Obinna Ekezie,2001-09-28,Los Angeles Clippers,0,0,LAC,20010928,['Elgin Baylor'],2001,09,,2002,0,0.0,0,0.0
374,Zendon Hamil,2001-09-29,Denver Nuggets,0,0,DEN,20010929,['Kiki Vandeweghe'],2001,09,,2002,0,0.0,0,0.0
375,Incomplete Player,2001-10-01,Seattle SuperSonics,0,0,OKC,20011001,['Rick Sund'],2001,10,,2002,0,0.0,0,0.0
376,Anthony Goldwire,2001-10-01,Cleveland Cavaliers,0,0,CLE,20011001,['Jim Paxson'],2001,10,,2002,0,0.0,0,0.0
377,Art Long,2001-10-01,Seattle SuperSonics,0,0,OKC,20011001,['Rick Sund'],2001,10,,2002,0,0.0,0,0.0
378,Damon Jones,2001-10-01,Houston Rockets,0,0,HOU,20011001,['Carroll Dawson'],2001,10,,2002,0,0.0,0,0.0
379,Geno Carlisle,2001-10-01,Miami Heat,0,0,MIA,20011001,['Randy Pfund'],2001,10,,2002,0,0.0,0,0.0
380,Ira Newble,2001-10-01,Atlanta Hawks,0,0,ATL,20011001,['Pete Babcock'],2001,10,,2002,0,0.0,0,0.0
381,Isaiah Rider,2001-10-01,Denver Nuggets,0,0,DEN,20011001,['Kiki Vandeweghe'],2001,10,,2002,0,0.0,0,0.0
382,Larry Robinson,2001-10-01,New York Knicks,0,0,NYK,20011001,['Scott Layden'],2001,10,,2002,0,0.0,0,0.0
383,Mark Strickland,2001-10-01,Milwaukee Bucks,0,0,MIL,20011001,['Ernie Grunfeld'],2001,10,,2002,0,0.0,0,0.0
384,Mike Wilks,2001-10-01,Sacramento Kings,0,0,SAC,20011001,['Geoff Petrie'],2001,10,,2002,0,0.0,0,0.0
385,Mitchell Butler,2001-10-01,Portland Trail Blazers,0,0,POR,20011001,['Bob Whitsitt'],2001,10,,2002,0,0.0,0,0.0
386,Reggie Slater,2001-10-01,Cleveland Cavaliers,0,0,CLE,20011001,['Jim Paxson'],2001,10,,2002,0,0.0,0,0.0
387,Rusty LaRue,2001-10-01,Utah Jazz,0,0,UTA,20011001,"[""Kevin O'Connor""]",2001,10,,2002,0,0.0,0,0.0
388,Sean Marks,2001-10-01,Miami Heat,0,0,MIA,20011001,['Randy Pfund'],2001,10,,2002,0,0.0,0,0.0
389,Todd Fuller,2001-10-01,Orlando Magic,0,0,ORL,20011001,['John Gabriel'],2001,10,,2002,0,0.0,0,0.0
390,Torraye Braggs,2001-10-01,Sacramento Kings,0,0,SAC,20011001,['Geoff Petrie'],2001,10,,2002,0,0.0,0,0.0
391,David Vanterpool,2001-10-02,New Jersey Nets,0,0,NJN,20011002,['Rod Thorn'],2001,10,,2002,0,0.0,0,0.0
392,Derrick Dial,2001-10-02,New Jersey Nets,0,0,NJN,20011002,['Rod Thorn'],2001,10,,2002,0,0.0,0,0.0
393,Donny Marshall,2001-10-02,New Jersey Nets,0,0,NJN,20011002,['Rod Thorn'],2001,10,,2002,0,0.0,0,0.0
394,Gary Trent,2001-10-02,Minnesota Timberwolves,0,0,MIN,20011002,['Kevin McHale'],2001,10,,2002,0,0.0,0,0.0
395,Ira Bowman,2001-10-02,Philadelphia 76ers,0,0,PHI,20011002,['Billy King'],2001,10,,2002,0,0.0,0,0.0
396,Randy Livings,2001-10-02,Utah Jazz,0,0,UTA,20011002,"[""Kevin O'Connor""]",2001,10,,2002,0,0.0,0,0.0
